event_id,session_id,mode,event_type,event_ts,device_type,os,route_id,vehicle_id,from_station_id,to_station_id,latitude,longitude,speed_kmh,dwell_seconds,door_open,passenger_delta,load_factor,validator_id,inspector_id,incident_code,inspection_outcome,city,country,province
E201026,S2752128313,wce,gps_ping,2025-06-18 08:47:59,cctv,RTOS,R030,V0143,S022,S006,49.171964,-123.016041,60.07293222860528,18,False,0,0.92,,,NONE,,Vancouver,CA,BC
E201027,S5792145655,bus,tap_on,2024-05-26 16:40:57,vehicle_avl_unit,Embedded,R036,V0407,S010,S007,49.26495,-123.173626,21.585549311168116,10,False,3,0.36,VAL00013,,NONE,,Vancouver,CA,BC
E201028,S5481565052,bus,speed_alert,2024-07-01 15:13:22,cctv,Embedded,R042,V0104,S028,S024,49.315312,-123.018968,29.7517694431138,31,False,0,0.81,,,MINOR_DELAY,,Vancouver,CA,BC
E201029,S7699187169,bus,tap_on,2024-04-08 08:52:32,validator_gate,RTOS,R079,V0677,S001,S023,49.24446,-123.005939,22.69688521308249,50,False,4,0.48,VAL00088,,NONE,,Vancouver,CA,BC
E201030,S7375281272,bus,gps_ping,2024-07-25 19:39:55,handheld_validator,Linux,R089,V0279,S003,S017,49.196407,-123.196062,33.56983931303364,16,False,0,0.32,,,NONE,,Vancouver,CA,BC
E201031,S4123847334,bus,tap_on,2024-12-01 06:20:53,validator_gate,Embedded,R083,V0495,S013,S010,49.278615,-123.051621,34.498721364493136,25,False,5,0.65,VAL01064,,NONE,,Vancouver,CA,BC
E201032,S4597775501,skytrain,tap_on,2024-11-08 01:34:21,handheld_validator,Android,R093,V0251,S014,S027,49.219156,-123.124233,38.89703749976298,0,False,6,0.81,VAL00369,,NONE,,Vancouver,CA,BC
E201033,S7343626191,wce,tap_off,2024-09-10 08:50:55,handheld_validator,iOS,R081,V0608,S009,S029,49.240422,-123.106167,57.96054812280216,42,False,-3,0.86,VAL00272,,NONE,,Vancouver,CA,BC
E201034,S3226922408,skytrain,arrival,2024-11-04 03:03:07,vehicle_avl_unit,Embedded,R102,V0023,S010,S018,49.27625,-123.180004,43.9448570350006,33,True,0,0.51,,,NONE,,Vancouver,CA,BC
E201035,S7858347006,bus,gps_ping,2025-06-07 09:31:06,vehicle_avl_unit,Android,R049,V0833,S019,S028,49.243052,-123.215914,23.810078317592307,16,False,0,0.82,,,NONE,,Vancouver,CA,BC
E201036,S4716020979,seabus,gps_ping,2024-04-19 13:40:43,validator_gate,iOS,R039,V0460,S017,S018,49.174766,-123.007368,27.162591459546302,30,False,0,0.51,,,NONE,,Vancouver,CA,BC
E201037,S6406619621,bus,tap_on,2024-05-20 16:20:15,vehicle_avl_unit,Linux,R095,V0775,S030,S001,49.168197,-123.160106,16.993822151050328,18,False,7,0.82,VAL02296,,NONE,,Vancouver,CA,BC
E201038,S1063335698,skytrain,incident_report,2024-06-12 14:05:22,validator_gate,Linux,R037,V0432,S025,S008,49.284913,-123.20267,46.26553384326004,35,False,0,0.66,,,NONE,,Vancouver,CA,BC
E201039,S3915324593,bus,gps_ping,2024-01-25 22:20:12,validator_gate,RTOS,R116,V0701,S024,S004,49.241174,-123.124575,22.67105158531045,0,False,0,0.62,,,NONE,,Vancouver,CA,BC
E201040,S7752760918,skytrain,tap_on,2024-10-21 12:26:34,vehicle_avl_unit,Android,R019,V0240,S012,S008,49.23821,-123.14809,28.933710861588896,26,False,1,0.8,VAL01599,,NONE,,Vancouver,CA,BC
E201041,S2556389856,skytrain,tap_on,2025-05-18 05:00:59,cctv,Android,R081,V0816,S018,S024,49.384839,-123.048823,39.18479332681017,27,False,1,0.46,VAL00556,,NONE,,Vancouver,CA,BC
E201042,S5588512434,bus,incident_report,2025-03-06 09:15:12,cctv,RTOS,R014,V0701,S017,S018,49.187726,-123.010969,11.435540732133425,3,False,0,0.94,,,OBSTRUCTION,,Vancouver,CA,BC
E201043,S4480422041,bus,door_close,2024-02-29 08:23:08,vehicle_avl_unit,Embedded,R105,V0370,S006,S028,49.159673,-122.998225,24.38694711967057,40,False,0,0.85,,,NONE,,Vancouver,CA,BC
E201044,S3842655378,seabus,tap_on,2025-01-18 16:05:13,validator_gate,RTOS,R087,V0185,S009,S012,49.245014,-123.121825,26.70836250563093,14,False,3,0.73,VAL01892,,NONE,,Vancouver,CA,BC
E201045,S8035557101,bus,speed_alert,2024-12-16 21:21:05,validator_gate,Linux,R013,V0529,S024,S005,49.245227,-123.122628,25.231336876757865,36,False,0,0.88,,,NONE,,Vancouver,CA,BC
E201046,S4861198417,skytrain,departure,2024-09-22 22:40:03,validator_gate,RTOS,R054,V0877,S015,S021,49.306869,-123.235893,44.523565660174484,19,False,0,0.73,,,NONE,,Vancouver,CA,BC
E201047,S2925988194,bus,tap_on,2024-05-06 20:22:07,onboard_sensor,iOS,R096,V0395,S027,S023,49.390147,-123.035082,11.258902145514142,36,False,1,0.67,VAL00319,,NONE,,Vancouver,CA,BC
E201048,S4498181114,bus,arrival,2024-03-13 16:13:05,validator_gate,Linux,R095,V0825,S002,S023,49.332449,-123.08987,12.859637800895001,9,True,0,0.38,,,NONE,,Vancouver,CA,BC
E201049,S9059065461,bus,tap_on,2025-04-15 02:03:58,vehicle_avl_unit,Embedded,R065,V0249,S023,S011,49.215393,-123.076214,37.74388301529964,0,False,4,0.43,VAL00067,,NONE,,Vancouver,CA,BC
E201050,S5106505171,bus,tap_on,2025-06-10 03:39:17,vehicle_avl_unit,iOS,R065,V0057,S002,S011,49.343555,-123.095321,21.55044574958147,17,False,4,0.45,VAL00141,,NONE,,Vancouver,CA,BC
E201051,S8603236550,bus,fare_inspection,2025-01-24 03:14:55,validator_gate,Embedded,R080,V0493,S022,S021,49.175844,-123.013629,21.596136523813257,15,False,0,0.32,VAL00141,INS0300,NONE,pass,Vancouver,CA,BC
E201052,S3944738551,seabus,tap_on,2024-09-17 05:10:25,vehicle_avl_unit,RTOS,R081,V0358,S002,S029,49.347659,-123.091341,24.99078469941078,10,False,1,0.16,VAL00604,,NONE,,Vancouver,CA,BC
E201053,S8115373133,bus,tap_on,2025-06-03 21:32:18,onboard_sensor,Android,R003,V0134,S010,S008,49.274616,-123.177457,29.605395397335048,4,False,3,0.87,VAL01790,,MINOR_DELAY,,Vancouver,CA,BC
E201054,S8707127277,skytrain,tap_off,2024-05-30 04:27:56,vehicle_avl_unit,Linux,R026,V0398,S007,S008,49.370581,-123.187622,39.81805916947147,42,False,-6,0.45,VAL01869,,NONE,,Vancouver,CA,BC
E201055,S3362650531,skytrain,gps_ping,2024-12-01 02:33:41,onboard_sensor,Android,R005,V0801,S007,S026,49.359372,-123.187432,45.90356247107882,24,False,0,0.78,,,NONE,,Vancouver,CA,BC
E201056,S4608502915,skytrain,tap_off,2024-09-29 17:28:52,vehicle_avl_unit,Embedded,R084,V0118,S027,S012,49.385094,-123.026392,39.76411733056708,41,False,-3,0.55,VAL00641,,NONE,,Vancouver,CA,BC
E201057,S7355460518,skytrain,tap_off,2024-01-08 16:22:01,vehicle_avl_unit,RTOS,R038,V0497,S007,S028,49.37219,-123.184747,36.29697423629962,21,False,-4,0.45,VAL01361,,NONE,,Vancouver,CA,BC
E201058,S2767566150,skytrain,tap_on,2024-04-27 00:58:10,onboard_sensor,iOS,R041,V0154,S017,S009,49.182707,-123.005567,42.649236904826054,36,False,5,0.29,VAL01063,,NONE,,Vancouver,CA,BC
E201059,S7900047944,bus,departure,2025-03-14 10:03:19,vehicle_avl_unit,iOS,R015,V0660,S019,S011,49.230606,-123.226669,10.449376317424154,22,False,0,0.24,,,NONE,,Vancouver,CA,BC
E201060,S3619566569,bus,tap_on,2024-08-09 03:40:43,validator_gate,RTOS,R023,V0315,S029,S023,49.190647,-123.20028,16.229086793278025,16,False,4,0.52,VAL00734,,NONE,,Vancouver,CA,BC
E201061,S9034040524,bus,gps_ping,2024-05-04 10:36:00,vehicle_avl_unit,Android,R037,V0436,S004,S014,49.168191,-123.039407,29.9696088377281,49,False,0,0.63,,,NONE,,Vancouver,CA,BC
E201062,S5767937668,wce,fare_inspection,2024-07-30 21:39:33,vehicle_avl_unit,Linux,R096,V0773,S024,S008,49.243508,-123.118393,71.53495010688025,10,False,0,0.6,VAL00263,INS0010,NONE,pass,Vancouver,CA,BC
E201063,S9656161359,bus,departure,2024-08-21 07:43:24,handheld_validator,iOS,R001,V0320,S026,S005,49.390718,-123.046415,12.775551806660834,39,False,0,0.09,,,NONE,,Vancouver,CA,BC
E201064,S6675345858,wce,tap_off,2024-02-24 03:40:55,validator_gate,RTOS,R093,V0555,S026,S004,49.389172,-123.055814,62.426884520603515,40,False,-2,0.35,VAL02328,,NONE,,Vancouver,CA,BC
E201065,S6709750739,bus,gps_ping,2024-08-16 16:49:31,handheld_validator,RTOS,R073,V0413,S003,S005,49.198844,-123.197342,28.230031874040712,31,False,0,0.66,,,NONE,,Vancouver,CA,BC
E201066,S4210740600,skytrain,fare_inspection,2024-04-25 08:23:11,validator_gate,iOS,R116,V0023,S023,S020,49.228245,-123.088433,40.14400051465088,41,False,0,0.22,VAL00379,INS0263,NONE,warning,Vancouver,CA,BC
E201067,S2777524111,bus,door_close,2025-02-25 17:58:40,handheld_validator,Linux,R110,V0547,S015,S018,49.296865,-123.226655,25.03436196383305,28,False,0,0.06,,,NONE,,Vancouver,CA,BC
E201068,S6839015072,bus,gps_ping,2024-02-28 08:39:12,handheld_validator,Linux,R072,V0515,S015,S025,49.304715,-123.237254,8.923502129725842,24,False,0,0.53,,,NONE,,Vancouver,CA,BC
E201069,S6529722306,bus,departure,2025-03-16 04:32:44,handheld_validator,Linux,R076,V0580,S029,S026,49.185228,-123.183762,22.79535055397275,16,False,0,0.65,,,NONE,,Vancouver,CA,BC
E201070,S7830721272,wce,door_close,2025-01-12 12:01:08,vehicle_avl_unit,iOS,R041,V0894,S004,S019,49.177399,-123.030677,63.599799605522115,16,False,0,0.86,,,NONE,,Vancouver,CA,BC
E201071,S2206591004,wce,tap_on,2025-04-29 14:49:58,cctv,iOS,R055,V0439,S002,S021,49.335727,-123.092957,60.6204439699256,30,False,3,0.63,VAL00347,,NONE,,Vancouver,CA,BC
E201072,S3445341873,skytrain,tap_off,2024-08-03 22:27:31,validator_gate,Embedded,R016,V0223,S007,S009,49.364865,-123.191137,35.79556970357338,38,False,-3,0.49,VAL01571,,NONE,,Vancouver,CA,BC
E201073,S3879497780,bus,tap_on,2024-11-25 06:01:36,handheld_validator,RTOS,R052,V0260,S019,S003,49.229296,-123.208954,36.73258217034138,19,False,5,0.23,VAL00586,,NONE,,Vancouver,CA,BC
E201074,S4155066087,wce,tap_off,2024-02-29 01:47:33,vehicle_avl_unit,Android,R039,V0414,S021,S023,49.193229,-123.117768,76.54719273640792,20,False,-6,0.57,VAL00478,,NONE,,Vancouver,CA,BC
E201075,S9396808284,skytrain,tap_off,2025-03-01 10:08:22,onboard_sensor,Linux,R087,V0162,S007,S017,49.370599,-123.181873,45.56602430636661,37,False,-4,0.56,VAL00618,,NONE,,Vancouver,CA,BC
E201076,S4553370322,skytrain,tap_off,2025-05-19 14:17:01,validator_gate,RTOS,R108,V0032,S007,S005,49.353505,-123.184379,34.4755223043623,22,False,-3,0.56,VAL01786,,NONE,,Vancouver,CA,BC
E201077,S4141700483,skytrain,gps_ping,2025-01-08 02:11:05,vehicle_avl_unit,Embedded,R101,V0861,S013,S022,49.27728,-123.060009,40.53311283412978,10,False,0,0.49,,,NONE,,Vancouver,CA,BC
E201078,S2428430729,bus,tap_on,2024-09-04 23:48:44,cctv,iOS,R095,V0304,S011,S008,49.303518,-123.204756,29.7356468752832,0,False,0,0.53,VAL00257,,NONE,,Vancouver,CA,BC
E201079,S3484694675,bus,gps_ping,2025-03-09 18:11:21,onboard_sensor,Embedded,R037,V0243,S002,S030,49.328592,-123.092902,10.33266262235556,39,False,0,0.67,,,NONE,,Vancouver,CA,BC
E201080,S7214164498,bus,door_open,2024-11-05 19:28:43,validator_gate,RTOS,R039,V0423,S014,S029,49.213591,-123.113917,25.398889396462856,44,True,0,0.28,,,NONE,,Vancouver,CA,BC
E201081,S8080950343,seabus,tap_off,2024-12-15 05:54:45,handheld_validator,Linux,R047,V0038,S002,S025,49.335409,-123.098167,27.23261558779077,14,False,0,0.44,VAL01279,,NONE,,Vancouver,CA,BC
E201082,S5114028133,seabus,tap_off,2024-07-31 06:41:30,handheld_validator,iOS,R111,V0568,S003,S004,49.209379,-123.211792,30.243751671910438,41,False,-5,0.92,VAL01245,,NONE,,Vancouver,CA,BC
E201083,S8624018258,skytrain,gps_ping,2025-01-05 19:05:41,vehicle_avl_unit,iOS,R076,V0044,S030,S025,49.165545,-123.156803,57.830326554411016,22,False,0,0.59,,,NONE,,Vancouver,CA,BC
E201084,S1360943649,skytrain,arrival,2024-05-09 02:26:01,vehicle_avl_unit,Linux,R044,V0707,S020,S026,49.33329,-123.127131,32.105551622557684,28,True,0,0.4,,,NONE,,Vancouver,CA,BC
E201085,S4264812697,bus,arrival,2024-05-16 13:15:49,vehicle_avl_unit,Linux,R045,V0149,S017,S016,49.185072,-123.010068,21.00606988612892,37,True,0,0.67,,,NONE,,Vancouver,CA,BC
E201086,S7032459414,skytrain,tap_on,2025-02-07 11:53:19,onboard_sensor,Android,R003,V0416,S025,S011,49.296968,-123.186929,38.07118206688591,19,False,5,0.88,VAL01617,,NONE,,Vancouver,CA,BC
E201087,S6531275635,bus,gps_ping,2025-01-11 17:53:10,cctv,Linux,R026,V0579,S013,S004,49.277056,-123.06003,22.769687022247737,29,False,0,0.67,,,NONE,,Vancouver,CA,BC
E201088,S3992154278,skytrain,incident_report,2025-03-05 09:17:49,vehicle_avl_unit,Linux,R065,V0152,S015,S018,49.310891,-123.239232,30.530014619873874,32,False,0,0.55,,,NONE,,Vancouver,CA,BC
E201089,S7705247955,skytrain,gps_ping,2025-05-11 11:52:28,validator_gate,Linux,R093,V0093,S028,S014,49.304885,-123.029064,44.52466628318747,52,False,0,0.64,,,NONE,,Vancouver,CA,BC
E201090,S7140545115,skytrain,incident_report,2025-01-05 03:35:09,vehicle_avl_unit,iOS,R063,V0013,S025,S018,49.296805,-123.192447,40.31377709162255,28,False,0,0.99,,,NONE,,Vancouver,CA,BC
E201091,S5169635817,skytrain,door_close,2025-02-17 15:10:36,handheld_validator,Android,R004,V0712,S024,S029,49.228762,-123.115084,40.392271751728785,20,False,0,0.26,,,NONE,,Vancouver,CA,BC
E201092,S6654025970,bus,departure,2025-04-14 08:35:05,validator_gate,iOS,R045,V0189,S017,S030,49.182392,-123.009898,12.35121602357535,0,False,0,0.49,,,NONE,,Vancouver,CA,BC
E201093,S1884939326,bus,gps_ping,2024-08-30 22:26:47,handheld_validator,Linux,R022,V0066,S001,S002,49.248893,-123.016868,28.226990933802018,72,False,0,0.8,,,MINOR_DELAY,,Vancouver,CA,BC
E201094,S6609876797,bus,gps_ping,2024-08-12 13:34:21,validator_gate,Embedded,R093,V0735,S030,S006,49.164305,-123.159837,27.91624449978439,8,False,0,0.76,,,NONE,,Vancouver,CA,BC
E201095,S2643832983,skytrain,gps_ping,2024-07-18 00:39:01,cctv,Embedded,R036,V0701,S007,S028,49.357398,-123.19243,42.43841682922723,14,False,0,0.6,,,MINOR_DELAY,,Vancouver,CA,BC
E201096,S9493234207,skytrain,gps_ping,2024-06-11 10:38:44,validator_gate,Linux,R021,V0878,S001,S027,49.25038,-123.020326,50.69213150666923,40,False,0,0.72,,,NONE,,Vancouver,CA,BC
E201097,S3808529398,bus,gps_ping,2025-04-23 22:55:16,validator_gate,Linux,R094,V0730,S001,S020,49.246391,-123.004916,36.833348021366575,34,False,0,0.45,,,NONE,,Vancouver,CA,BC
E201098,S8366634642,skytrain,gps_ping,2024-03-03 16:13:14,handheld_validator,iOS,R061,V0365,S004,S012,49.184297,-123.026679,36.54785444937803,25,False,0,0.59,,,NONE,,Vancouver,CA,BC
E201099,S7665985964,bus,gps_ping,2024-09-06 04:09:35,handheld_validator,RTOS,R106,V0094,S025,S014,49.301554,-123.200995,29.876694658092898,42,False,0,0.33,,,NONE,,Vancouver,CA,BC
E201100,S3139645370,skytrain,door_close,2025-05-22 00:33:02,vehicle_avl_unit,Linux,R082,V0230,S004,S019,49.185123,-123.023224,54.208537140078796,5,False,0,0.86,,,MINOR_DELAY,,Vancouver,CA,BC
E201101,S7996403655,seabus,speed_alert,2025-01-22 13:20:01,vehicle_avl_unit,iOS,R004,V0835,S005,S028,49.316667,-123.080432,28.667036652750454,30,False,0,0.6,,,NONE,,Vancouver,CA,BC
E201102,S1621967397,skytrain,tap_off,2024-06-16 22:19:37,cctv,Linux,R095,V0872,S020,S017,49.326552,-123.127473,31.397474730061496,25,False,0,0.34,VAL00044,,NONE,,Vancouver,CA,BC
E201103,S5958826815,skytrain,departure,2024-03-12 00:17:39,handheld_validator,Linux,R083,V0771,S030,S001,49.169902,-123.169435,46.25017745022455,34,False,0,0.48,,,MEDICAL,,Vancouver,CA,BC
E201104,S3948616097,skytrain,tap_off,2025-01-07 06:11:53,vehicle_avl_unit,RTOS,R030,V0305,S008,S024,49.204619,-123.200784,37.31007724366845,16,False,-4,1.0,VAL00698,,NONE,,Vancouver,CA,BC
E201105,S6125100207,seabus,tap_off,2025-05-01 10:41:41,handheld_validator,Embedded,R060,V0051,S013,S011,49.26417,-123.056039,24.43133604800595,12,False,-4,0.65,VAL01745,,NONE,,Vancouver,CA,BC
E201106,S8528505547,skytrain,door_open,2024-11-16 23:46:25,validator_gate,Linux,R028,V0764,S016,S022,49.299464,-123.197029,19.210444225801464,1,True,0,0.49,,,NONE,,Vancouver,CA,BC
E201107,S5114193299,skytrain,gps_ping,2024-11-24 17:46:20,cctv,Embedded,R117,V0740,S023,S016,49.229786,-123.073233,56.12497958770524,26,False,0,0.72,,,NONE,,Vancouver,CA,BC
E201108,S7162597000,wce,gps_ping,2024-10-11 03:15:12,validator_gate,Linux,R017,V0655,S009,S025,49.241418,-123.109092,58.7543961218316,8,False,0,0.42,,,NONE,,Vancouver,CA,BC
E201109,S5673264060,bus,tap_on,2025-05-19 13:35:24,vehicle_avl_unit,RTOS,R004,V0900,S010,S028,49.272282,-123.165942,31.272542918574782,14,False,4,0.48,VAL01417,,OBSTRUCTION,,Vancouver,CA,BC
E201110,S9253788595,skytrain,gps_ping,2024-06-03 04:04:40,vehicle_avl_unit,iOS,R084,V0694,S020,S004,49.335594,-123.142268,38.76989492922722,37,False,0,0.56,,,NONE,,Vancouver,CA,BC
E201111,S7803400709,bus,speed_alert,2024-01-19 13:11:47,vehicle_avl_unit,Linux,R048,V0800,S024,S014,49.238835,-123.120715,26.06073229277898,6,False,0,0.84,,,NONE,,Vancouver,CA,BC
E201112,S3703772003,bus,fare_inspection,2025-05-06 11:39:40,handheld_validator,Linux,R118,V0873,S030,S001,49.170537,-123.16848,24.073622093012908,39,False,0,0.71,VAL00407,INS0097,NONE,pass,Vancouver,CA,BC
E201113,S1521977998,bus,fare_inspection,2025-02-13 05:28:25,validator_gate,iOS,R097,V0636,S029,S020,49.186675,-123.199611,23.726439365569682,40,False,0,0.42,VAL01381,INS0125,NONE,warning,Vancouver,CA,BC
E201114,S1696949842,bus,tap_on,2024-12-06 23:21:11,onboard_sensor,RTOS,R045,V0121,S022,S007,49.163207,-123.01525,17.721431583353873,34,False,3,0.22,VAL00235,,NONE,,Vancouver,CA,BC
E201115,S3704029667,bus,gps_ping,2024-02-24 21:03:07,validator_gate,iOS,R116,V0083,S013,S012,49.265982,-123.050032,16.23934646542242,20,False,0,0.43,,,NONE,,Vancouver,CA,BC
E201116,S9233195448,bus,incident_report,2024-06-10 01:10:52,vehicle_avl_unit,Embedded,R077,V0858,S020,S027,49.322127,-123.140812,32.21181591869485,17,False,0,0.69,,,NONE,,Vancouver,CA,BC
E201117,S6129789552,skytrain,tap_off,2025-02-21 15:52:54,validator_gate,Embedded,R073,V0858,S012,S005,49.235313,-123.145423,48.1056798610178,12,False,-3,0.31,VAL01853,,NONE,,Vancouver,CA,BC
E201118,S9436078555,seabus,tap_on,2024-10-03 18:25:17,vehicle_avl_unit,Linux,R048,V0894,S029,S002,49.182231,-123.200348,26.699034135789567,12,False,5,0.82,VAL01513,,MEDICAL,,Vancouver,CA,BC
E201119,S3104700747,seabus,gps_ping,2025-03-01 10:19:40,cctv,Linux,R113,V0663,S003,S011,49.193774,-123.198044,22.31628608909886,9,False,0,0.67,,,NONE,,Vancouver,CA,BC
E201120,S2951692372,bus,departure,2024-02-20 19:07:34,handheld_validator,iOS,R116,V0100,S020,S003,49.324071,-123.140034,30.06860220352564,17,False,0,0.57,,,SECURITY,,Vancouver,CA,BC
E201121,S3825917404,wce,gps_ping,2025-05-30 15:44:56,vehicle_avl_unit,Linux,R085,V0199,S026,S004,49.404834,-123.050482,60.375422843953764,13,False,0,0.35,,,NONE,,Vancouver,CA,BC
E201122,S2314575356,bus,speed_alert,2024-06-21 00:06:36,vehicle_avl_unit,iOS,R106,V0206,S028,S017,49.301367,-123.026085,30.331770038755288,48,False,0,0.71,,,NONE,,Vancouver,CA,BC
E201123,S5980003983,wce,gps_ping,2024-03-29 03:26:22,validator_gate,Embedded,R031,V0489,S021,S026,49.191386,-123.115051,72.16843948140752,6,False,0,0.6,,,NONE,,Vancouver,CA,BC
E201124,S4307631662,wce,tap_off,2024-06-17 08:57:04,vehicle_avl_unit,Android,R018,V0156,S019,S010,49.227446,-123.207842,60.718517565947266,5,False,0,0.43,VAL02250,,NONE,,Vancouver,CA,BC
E201125,S5433002775,bus,door_open,2024-04-15 08:16:19,handheld_validator,Embedded,R085,V0704,S004,S019,49.180101,-123.023767,11.043617470671636,25,True,0,0.52,,,NONE,,Vancouver,CA,BC
E201126,S5291132212,skytrain,arrival,2024-05-28 03:15:34,validator_gate,Android,R117,V0347,S010,S008,49.269733,-123.171608,37.59038845564638,5,True,0,0.52,,,NONE,,Vancouver,CA,BC
E201127,S3283315971,bus,tap_on,2025-03-27 17:23:15,vehicle_avl_unit,Linux,R077,V0317,S008,S014,49.212654,-123.199412,30.24666127852697,10,False,6,0.56,VAL00414,,NONE,,Vancouver,CA,BC
E201128,S6734712207,bus,arrival,2024-07-09 10:14:03,handheld_validator,Android,R055,V0050,S017,S016,49.182866,-123.00605,41.50461775620421,36,True,0,0.64,,,NONE,,Vancouver,CA,BC
E201129,S9048973522,wce,tap_on,2024-07-08 19:00:18,handheld_validator,Android,R004,V0403,S011,S028,49.313935,-123.20385,74.50738105668269,35,False,3,0.74,VAL02032,,NONE,,Vancouver,CA,BC
E201130,S6960797615,bus,tap_on,2024-06-04 13:09:31,validator_gate,Embedded,R057,V0285,S001,S020,49.254573,-123.010464,32.26807547539845,34,False,3,0.47,VAL00115,,NONE,,Vancouver,CA,BC
E201131,S2821677894,skytrain,door_open,2024-01-13 09:03:12,validator_gate,iOS,R003,V0817,S005,S026,49.313569,-123.067484,38.44142724096361,36,True,0,0.39,,,NONE,,Vancouver,CA,BC
E201132,S1694040594,skytrain,tap_off,2024-08-15 02:58:46,vehicle_avl_unit,RTOS,R075,V0092,S014,S007,49.203511,-123.116602,37.720914083865054,25,False,-1,0.61,VAL02150,,NONE,,Vancouver,CA,BC
E201133,S7061420576,bus,door_close,2025-03-02 06:25:16,onboard_sensor,RTOS,R060,V0023,S006,S028,49.159139,-123.010614,33.852143642308995,17,False,0,0.51,,,NONE,,Vancouver,CA,BC
E201134,S2824697317,skytrain,gps_ping,2024-01-12 04:20:07,validator_gate,RTOS,R014,V0077,S024,S006,49.247183,-123.113419,37.68814500351468,35,False,0,0.37,,,SECURITY,,Vancouver,CA,BC
E201135,S2600392557,bus,gps_ping,2025-01-24 12:34:52,vehicle_avl_unit,Linux,R042,V0300,S007,S021,49.354302,-123.182906,23.393784941551992,54,False,0,0.63,,,NONE,,Vancouver,CA,BC
E201136,S8188006369,skytrain,tap_off,2024-04-16 19:00:31,vehicle_avl_unit,Linux,R049,V0052,S020,S017,49.32375,-123.137388,45.55758898187402,8,False,-2,0.24,VAL02202,,NONE,,Vancouver,CA,BC
E201137,S4511678648,skytrain,tap_on,2025-04-02 23:07:33,validator_gate,Linux,R063,V0802,S005,S003,49.306675,-123.079763,49.75590635613517,25,False,0,0.7,VAL00803,,NONE,,Vancouver,CA,BC
E201138,S5191523936,skytrain,gps_ping,2025-03-16 00:15:30,vehicle_avl_unit,RTOS,R086,V0535,S008,S016,49.210368,-123.186984,47.469827721665474,55,False,0,0.15,,,OBSTRUCTION,,Vancouver,CA,BC
E201139,S4129115551,seabus,gps_ping,2025-04-08 04:48:56,onboard_sensor,RTOS,R103,V0894,S009,S012,49.23078,-123.104966,26.161912223785293,47,False,0,0.93,,,NONE,,Vancouver,CA,BC
E201140,S4008463896,wce,tap_on,2024-12-27 10:09:51,vehicle_avl_unit,Android,R043,V0895,S011,S015,49.311388,-123.210149,74.22033870343108,11,False,0,0.86,VAL00498,,NONE,,Vancouver,CA,BC
E201141,S9797002522,skytrain,gps_ping,2025-03-06 06:04:50,onboard_sensor,iOS,R079,V0337,S003,S004,49.20447,-123.207347,39.650082143295315,15,False,0,0.63,,,NONE,,Vancouver,CA,BC
E201142,S7337322408,skytrain,gps_ping,2024-10-27 18:14:01,vehicle_avl_unit,Embedded,R076,V0017,S009,S002,49.228052,-123.113614,33.82763716498315,15,False,0,0.42,,,NONE,,Vancouver,CA,BC
E201143,S9922642162,bus,gps_ping,2025-04-02 08:26:23,cctv,Linux,R054,V0775,S023,S025,49.2275,-123.072836,23.72901731431051,0,False,0,0.53,,,NONE,,Vancouver,CA,BC
E201144,S9258032236,bus,speed_alert,2024-05-27 01:43:49,vehicle_avl_unit,Linux,R084,V0129,S028,S024,49.300836,-123.024657,37.35054020796938,9,False,0,0.54,,,NONE,,Vancouver,CA,BC
E201145,S6766062556,bus,arrival,2025-02-06 03:28:24,vehicle_avl_unit,Android,R013,V0537,S010,S005,49.25748,-123.175129,25.960091915371528,37,True,0,0.64,,,NONE,,Vancouver,CA,BC
E201146,S1438937702,skytrain,speed_alert,2025-04-15 09:48:06,handheld_validator,Embedded,R087,V0146,S017,S019,49.170966,-123.016138,29.695003047671246,15,False,0,0.74,,,OBSTRUCTION,,Vancouver,CA,BC
E201147,S4414508399,skytrain,tap_off,2024-02-11 14:52:51,validator_gate,RTOS,R045,V0153,S014,S025,49.214707,-123.125141,55.16200172632057,30,False,-3,0.57,VAL00766,,NONE,,Vancouver,CA,BC
E201148,S8788007964,bus,gps_ping,2024-05-05 03:00:04,onboard_sensor,Embedded,R012,V0848,S002,S028,49.331758,-123.102961,18.218479245979694,13,False,0,0.24,,,NONE,,Vancouver,CA,BC
E201149,S5108491307,bus,gps_ping,2025-02-08 15:08:52,validator_gate,iOS,R058,V0502,S012,S022,49.233293,-123.157412,16.999595753353184,14,False,0,0.18,,,OBSTRUCTION,,Vancouver,CA,BC
E201150,S5685192287,seabus,gps_ping,2024-09-03 18:10:13,validator_gate,RTOS,R082,V0407,S001,S026,49.244046,-123.00629,25.950209111442373,8,False,0,0.45,,,NONE,,Vancouver,CA,BC
E201151,S1568778556,skytrain,gps_ping,2025-02-28 20:28:27,vehicle_avl_unit,Linux,R088,V0321,S026,S011,49.391351,-123.050378,36.38654817018488,59,False,0,0.32,,,NONE,,Vancouver,CA,BC
E201152,S2179199789,skytrain,departure,2025-05-11 20:00:30,vehicle_avl_unit,Embedded,R022,V0894,S008,S017,49.196946,-123.200897,54.218521017000924,19,False,0,0.49,,,NONE,,Vancouver,CA,BC
E201153,S5951036421,wce,gps_ping,2025-02-16 23:53:03,vehicle_avl_unit,Embedded,R024,V0776,S030,S013,49.177834,-123.168989,69.93555889071777,7,False,0,0.68,,,NONE,,Vancouver,CA,BC
